Using custom data configuration default-97e4152d5e42b741
 0 tables [00:00, ? tables/s]                              Special tokens have been added in the vocabulary, make sure the associated word embedding are fine-tuned or trained.
0.13333333333333333,no tinc gens de gana avui per sopar em menjaré un poma i a dormir,no tinc gens de gana avui per sopar en menjaré una poma i a dormir
0.14285714285714285,fa uns trenta anys que els que fumaven philips morris es creien especialment distingits,fa uns trenta anys que els que fumaven fílips morrits es creien especialment distingits
0.16666666666666666,antoni casajuana ha estat un dels millors jugadors d'handbol del nostre país,antoni casa joana ha estat un dels millors jugadors d'handbol del nostre país
0.08333333333333333,a la guingueta d'àneu s'hi va fer el primer doctor music festival,a la guingueta d'àneu s'hi va fer el primer doctor músic festival
0.1111111111111111,les últimes noticies sobre oracle no sonen gaire bé,les últimes notícies sobre oracle no sonen gaire bé
0.1,no es pot canviar mai l'adreça de mapfre societat anònima,no es pot canviar mai l'adreça de mafre societat anònima
0.16666666666666666,al met hi ha un retrat de picasso d'un tal josep fontdevila,almet hi ha un retrat de picasso d'un tal josep fontdevila
0.2,vaig aprendre anglès a newcastle,vaig aprendre anglès a newcasom
0.25,les pífies televisives de nuria solé són encantadores,les pífies televisives de nurià soler són encantadores
0.0,roma és una ciutat per visitar a peu,roma és una ciutat per visitar a peu
0.2222222222222222,keith martin va ser l'home més gras del món,kizmartin va ser l'home més gras del món
0.18181818181818182,george bush va enviar l'exèrcit americà a la guerra contra l'iraq,georgeboux va enviar l'exèrcit americà a la guerra contra l'iraq
0.14285714285714285,el laboratori estada és al carrer aragó,el laboratori estada és el carrer aragó
0.3,recordo bé en jordi llopart quan competia en marxes atlètiques,recordo bé en jordi llopar quan competi en marges atlètiques
0.3076923076923077,és curiós del poble en diuen dosrius i n'haurien de dir dues rieres,és curiós del poble en diu en dots rius i n'haurien de dir dues rieres
0.3,la campanya de bmw t'agrada conduir va tenir molt d'èxit,la campanya de bmv tagrada conduir va tenir molt dèxit
0.0,nova york és com moltes grans ciutats una foguera de vanitats,nova york és com moltes grans ciutats una foguera de vanitats
0.0,per anar al poble de la meva mare passo pel costat de granollers,per anar al poble de la meva mare passo pel costat de granollers
0.07692307692307693,ada colau és activista social i l'alcadessa actual de la ciutat de barcelona,ada colau és activista social i l'alcaldessa actual de la ciutat de barcelona
0.5833333333333334,el ricardo es va comprar un ford fiesta per anar a esquiar,el ricardos va comprar unb forfista per a nar esquiar
0.0,la meva cançó preferida del serrat és me'n vaig a peu,la meva cançó preferida del serrat és me'n vaig a peu
0.2,alcanar és el poble més meridional de la costa catalana,el canar és el poble més meridional de la costa catalana
0.08333333333333333,els camions de calsina es poden veure per europa sobretot per frança,els camions de calzina es poden veure per europa sobretot per frança
0.2727272727272727,el xampú de camamilla em deixa els cabells fins i sedosos,el xampú de camemilla em deixaels cabells fins i sedosos
0.25,sí els majoristes de hardware i software que van començar a barcelona són els de techdata,sí els majoristes de harvard i solvard que van començar a barcelona són els de tec data
0.08333333333333333,des de la platja del masnou es veu el fòrum de barcelona,des de la platja del masnou es veu al fòrum de barcelona
0.0,la farinera vilafranquina fa una farina de màxima qualitat,la farinera vilafranquina fa una farina de màxima qualitat
0.0,els carnavals de nova orleans són molt coneguts,els carnavals de nova orleans són molt coneguts
0.0,a l'uruguai es menja la millor carn de vedella,a l'uruguai es menja la millor carn de vedella
0.0,barberà del vallès està situat a quinze minuts de barcelona,barberà del vallès està situat a quinze minuts de barcelona
0.0,un amic meu va anar a fer pràctiques a birmingham,un amic meu va anar a fer pràctiques a birmingham
0.5,m'ho han estampat a essa palau,mohan estampat a éssa palau
0.0,les piscines municipals d'almacelles no són gaire noves,les piscines municipals d'almacelles no són gaire noves
0.0,si et compres un portàtil asus no tindràs gaires problemes,si et compres un portàtil asus no tindràs gaires problemes
0.06666666666666667,el títol del jugador més presumit de la història se'l disputen beckham i cristiano ronaldo,el títol del jugador més presumit de la història se'l disputen békam i cristiano ronaldo
0.1111111111111111,ningú no coneix què fa hotchland als països baixos,ningú no coneix què fa hotland als països baixos
0.2857142857142857,al central park hi ha un racó que és un memorial a john lennon,al centre al parc hi ha un racó que és un memorial a john lenon
0.0,l'arc de roda de berà es troba en un estat de conservació impecable,l'arc de roda de berà es troba en un estat de conservació impecable
0.375,a campdevànol organitzen cada nadal un pessebre vivent,a camp devànol organitzen cada nadal un pesciebre vivent
0.0,diuen que l'estany de banyoles que pertany al pla de l'estany té una fondària extraordinària i que és perillós,diuen que l'estany de banyoles que pertany al pla de l'estany té una fondària extraordinària i que és perillós
0.3333333333333333,he comprat un collaret i unes arracades a tiffany's,he comprat un collaret i unes arracales etífanis
0.4166666666666667,ferran latorre és un conegut alpinista català que puja muntanyes molt altes,ferral la torre és un conegut alpinista català que puja en muntanyes molt altas
0.125,la revista carícies treu en portada judith mascó,la revista carícies treu en portada judit mascó
0.0,m'encantaven els contes de joaquim carbó,m'encantaven els contes de joaquim carbó
0.1111111111111111,grífols va desdoblar les seves accions a principi d'any,grífols va desdoblar les seves accions a principis d'any
0.0,no sé quan tardarem des del prat fins a l'aeroport,no sé quan tardarem des del prat fins a l'aeroport
0.23076923076923078,jordi rebellón es va fer popular com a doctor vilches a hospital central,jordi rebellón es va fer popular com a adoptor bilxes a 'hospital central
0.0625,va veure un toyota aparcat al carrer i el va fotografiar des de tots els angles,va veure un toiota aparcat al carrer i el va fotografiar des de tots els angles
0.0,en aquella residència es fa una única festa anual per a tots aquells que celebren el norantè aniversari,en aquella residència es fa una única festa anual per a tots aquells que celebren el norantè aniversari
0.5,els anuncis calvin klein són sensuals,els anuncis que al vinklein són sensuals
0.0,són les tres de la tarda tocades i encara no han arribat,són les tres de la tarda tocades i encara no han arribat
0.125,xavier trias ja no és alcalde de barcelona,xavier triaz ja no és alcalde de barcelona
0.5,la marededéu de meritxell és la patrona d'andorra,la mare de déu de maritxell és la patrona d'andorra
0.09090909090909091,aquest estiu anirem a un càmping a cambrils que vols venir,aquest estiu anirem a un càmping a gambrils que vols venir
0.09090909090909091,sant salvador de guardiola té dos nuclis antics guardiola i salelles,sant salvador de guardiola té dos nuclis antics guardiola i salilles
0.0,adrià gual va ser un artista polifacètic va conrear la dramatúrgia la poesia i les arts plàstiques,adrià gual va ser un artista polifacètic va conrear la dramatúrgia la poesia i les arts plàstiques
0.0,el monestir de sant joan de les abadesses és molt antic,el monestir de sant joan de les abadesses és molt antic
0.1,aquest nom de concessionària de la generalitat de catalunya és un mal nom no diu res del servei que ofereix,aquest nom de concessionària de la generalitat de catalunya és un malnom no diu res del servei que ofereix
0.14285714285714285,el blues de chicago no m'interessa gaire,el blus de chicago no m'interessa gaire 77%|███████▋  | 3055/3976 [07:45<02:26,  6.27ex/s] 77%|███████▋  | 3056/3976 [07:45<02:10,  7.04ex/s] 77%|███████▋  | 3057/3976 [07:45<02:07,  7.19ex/s] 77%|███████▋  | 3058/3976 [07:45<02:10,  7.06ex/s] 77%|███████▋  | 3059/3976 [07:45<02:13,  6.88ex/s] 77%|███████▋  | 3060/3976 [07:46<02:16,  6.72ex/s] 77%|███████▋  | 3061/3976 [07:46<02:19,  6.58ex/s] 77%|███████▋  | 3062/3976 [07:46<02:15,  6.77ex/s] 77%|███████▋  | 3063/3976 [07:46<02:25,  6.26ex/s] 77%|███████▋  | 3064/3976 [07:46<02:17,  6.64ex/s] 77%|███████▋  | 3065/3976 [07:46<02:27,  6.19ex/s] 77%|███████▋  | 3066/3976 [07:47<02:40,  5.68ex/s] 77%|███████▋  | 3067/3976 [07:47<02:28,  6.12ex/s] 77%|███████▋  | 3068/3976 [07:47<02:29,  6.08ex/s] 77%|███████▋  | 3070/3976 [07:47<02:15,  6.70ex/s] 77%|███████▋  | 3071/3976 [07:47<02:12,  6.83ex/s] 77%|███████▋  | 3072/3976 [07:47<02:20,  6.43ex/s] 77%|███████▋  | 3073/3976 [07:47<02:11,  6.88ex/s] 77%|███████▋  | 3074/3976 [07:48<02:26,  6.17ex/s] 77%|███████▋  | 3075/3976 [07:48<02:33,  5.85ex/s] 77%|███████▋  | 3076/3976 [07:48<02:39,  5.63ex/s] 77%|███████▋  | 3077/3976 [07:48<02:27,  6.10ex/s] 77%|███████▋  | 3078/3976 [07:48<02:19,  6.45ex/s] 77%|███████▋  | 3079/3976 [07:48<02:13,  6.71ex/s] 77%|███████▋  | 3080/3976 [07:49<02:13,  6.72ex/s] 77%|███████▋  | 3081/3976 [07:49<02:13,  6.70ex/s] 78%|███████▊  | 3082/3976 [07:49<02:14,  6.65ex/s] 78%|███████▊  | 3083/3976 [07:49<02:01,  7.34ex/s] 78%|███████▊  | 3084/3976 [07:49<02:07,  6.98ex/s] 78%|███████▊  | 3085/3976 [07:49<02:12,  6.73ex/s] 78%|███████▊  | 3086/3976 [07:50<02:12,  6.71ex/s] 78%|███████▊  | 3087/3976 [07:50<02:00,  7.35ex/s] 78%|███████▊  | 3088/3976 [07:50<02:15,  6.54ex/s] 78%|███████▊  | 3089/3976 [07:50<02:02,  7.22ex/s] 78%|███████▊  | 3090/3976 [07:50<02:26,  6.03ex/s] 78%|███████▊  | 3091/3976 [07:50<02:11,  6.75ex/s] 78%|███████▊  | 3093/3976 [07:51<02:06,  7.00ex/s] 78%|███████▊  | 3094/3976 [07:51<02:18,  6.39ex/s] 78%|███████▊  | 3095/3976 [07:51<02:27,  5.96ex/s] 78%|███████▊  | 3097/3976 [07:51<02:19,  6.32ex/s] 78%|███████▊  | 3098/3976 [07:51<02:17,  6.37ex/s] 78%|███████▊  | 3099/3976 [07:51<02:15,  6.46ex/s] 78%|███████▊  | 3100/3976 [07:52<02:03,  7.10ex/s] 78%|███████▊  | 3101/3976 [07:52<02:23,  6.08ex/s] 78%|███████▊  | 3102/3976 [07:52<02:20,  6.21ex/s] 78%|███████▊  | 3103/3976 [07:52<02:27,  5.93ex/s] 78%|███████▊  | 3104/3976 [07:52<02:09,  6.74ex/s] 78%|███████▊  | 3105/3976 [07:52<02:05,  6.95ex/s] 78%|███████▊  | 3106/3976 [07:52<02:01,  7.14ex/s] 78%|███████▊  | 3107/3976 [07:53<02:06,  6.87ex/s] 78%|███████▊  | 3108/3976 [07:53<02:39,  5.43ex/s] 78%|███████▊  | 3110/3976 [07:53<02:23,  6.05ex/s] 78%|███████▊  | 3111/3976 [07:53<02:19,  6.20ex/s] 78%|███████▊  | 3112/3976 [07:53<02:10,  6.60ex/s] 78%|███████▊  | 3113/3976 [07:54<02:04,  6.94ex/s] 78%|███████▊  | 3114/3976 [07:54<02:00,  7.16ex/s] 78%|███████▊  | 3115/3976 [07:54<01:57,  7.30ex/s] 78%|███████▊  | 3116/3976 [07:54<02:08,  6.71ex/s] 78%|███████▊  | 3117/3976 [07:54<02:02,  7.01ex/s] 78%|███████▊  | 3119/3976 [07:54<01:58,  7.26ex/s]
0.42857142857142855,vladimir putin viu al kremlin de moscou,la dimir putin viu al kremling de moscou
0.0,bruno oro té l'edat del meu germà,bruno oro té l'edat del meu germà
0.0,el meu avi va anar a cuba,el meu avi va anar a cuba
0.2857142857142857,has participat en algun dels esdeveniments d'adidas,has participat en algun dels esdeveniments de dides
0.5,l'operaran del genoll a la tèknon,l'operaran del genolla la tecnon
0.0,aquesta és la catorzena torrada que menja per esmorzar,aquesta és la catorzena torrada que menja per esmorzar
0.2857142857142857,quin temps farà a bellveí aquest dissabte,quin temps farà bellvair aquest dissabte
0.0,compra productes de mango en línia,compra productes de mango en línia
0.0,el castell de sant martí sarroca està dalt d'un turó,el castell de sant martí sarroca està dalt d'un turó
0.18181818181818182,bill clinton va ser el quaranta-dosè president dels estats units d'amèrica,bilclinton va ser el quaranta-dosè president dels estats units d'amèrica
0.0,el fons de pantalla de la pàgina web de receptes de cuina és de color negre,el fons de pantalla de la pàgina web de receptes de cuina és de color negre
0.0,quan arribis a torroella de montgrí pregunta per mossèn jaume,quan arribis a torroella de montgrí pregunta per mossèn jaume
0.2,quan tenia catorze anys em vaig comprar una escopeta de balins de marca el gamo,quan tenia catorze anys em vaig comprar una escopeta de belins de marca elgamo
0.0,a barcelona hi viuen més d'un milió de persones,a barcelona hi viuen més d'un milió de persones
0.21428571428571427,aquest cap de setmana anirem a una casa rural a cassà de la selva,aquest cap de setmana anirem a una casa rural la cassada a la selva
0.3,kurt cobain va fer famós el so de la guitarra,kurtcobain va fer famós al so de la guitarra
0.14285714285714285,nil bohigas és un mític alpinista català,nil boïgues és un mític alpinista català
0.16666666666666666,la federació farmacèutica controla el mercat,la federació farmacèutica controla del mercat
